Unnamed: 0,customer_id,date_registered,gender,birthdate,current_location,employer,job,age,salary,credit_card_provider
7081,a43f93ff44,7/13/2019,M,5/31/2010,General Region,Industry Category,Management,18-24,150K+,Mastercard
7082,09ad528f30,1/4/2022,M,2/25/1973,General Region,Industry Category,Engineering,25-34,150K+,Discover
7083,7d6d17007c,2/21/2021,M,4/26/1973,General Region,Industry Category,Other,55-64,<30K,VISA 16 digit
7084,6f84650dd8,1/10/2021,F,5/19/1966,General Region,Industry Category,Other,55-64,150K+,VISA 19 digit
7085,071d643a65,7/6/2019,F,8/21/1998,General Region,Industry Category,Other,45-54,150K+,Diners Club / Carte Blanche
7086,17f94a82fb,8/10/2021,F,6/9/2011,General Region,Industry Category,Other,45-54,150K+,Diners Club / Carte Blanche
7087,e5582b49a9,11/17/2019,M,2/8/1987,General Region,Industry Category,Other,35-44,30K-50K,JCB 15 digit
7088,8d9dad972e,5/3/2020,F,4/8/2022,General Region,Industry Category,Management,55-64,100K-150K,VISA 16 digit
7089,f3a62c512d,11/16/2019,M,3/5/1923,General Region,Industry Category,Other,45-54,75K-100K,JCB 16 digit
7090,f6b8ea349f,8/30/2019,F,11/8/1922,General Region,Industry Category,Science & Research,55-64,150K+,VISA 16 digit
7091,5525d5ae93,5/3/2021,M,11/9/1915,General Region,Industry Category,Other,55-64,30K-50K,Discover
7092,7a7050d8f6,11/7/2020,F,5/8/1919,General Region,Industry Category,Other,35-44,100K-150K,American Express
7093,4d14b5ae7f,6/26/2020,F,5/27/1948,General Region,Industry Category,Other,25-34,100K-150K,VISA 13 digit
7094,ef26e28979,2/23/2021,M,11/12/1926,General Region,Industry Category,Other,18-24,75K-100K,VISA 13 digit
7095,cb97d8a1e2,7/27/2019,F,9/3/1917,General Region,Industry Category,Management,35-44,50K-75K,Diners Club / Carte Blanche
7096,e03904e6a4,5/26/2021,F,7/15/1998,General Region,Industry Category,Engineering,35-44,150K+,Discover
7097,5f999601bc,8/17/2020,M,9/14/1953,General Region,Industry Category,Science & Research,55-64,150K+,JCB 16 digit
7098,91cc001f14,4/23/2022,F,9/10/1995,General Region,Industry Category,Other,55-64,150K+,Discover
7099,be37350930,10/16/2020,F,9/5/2005,General Region,Industry Category,Other,25-34,150K+,JCB 15 digit
7100,c6ddd86335,11/28/2021,M,7/26/1984,General Region,Industry Category,Management,35-44,30K-50K,Diners Club / Carte Blanche
7101,39d5b2103c,9/3/2021,F,4/28/2021,General Region,Industry Category,Other,55-64,150K+,Diners Club / Carte Blanche
7102,a1c37707d3,4/3/2021,F,6/22/1973,General Region,Industry Category,Other,55-64,30K-50K,VISA 16 digit
7103,2f19d658b8,7/14/2020,M,11/21/2001,General Region,Industry Category,Other,35-44,150K+,VISA 16 digit
7104,8149f1f474,8/6/2021,F,5/23/1966,General Region,Industry Category,Engineering,35-44,150K+,VISA 16 digit
7105,f2045c33d9,12/8/2020,F,11/19/2012,General Region,Industry Category,Other,35-44,100K-150K,Mastercard
7106,6984a3290c,12/4/2021,M,10/4/1997,General Region,Industry Category,Management,35-44,50K-75K,JCB 16 digit
7107,a86c0607c1,8/12/2019,M,11/26/1915,General Region,Industry Category,Other,45-54,75K-100K,VISA 13 digit
7108,7e22e51a04,6/16/2021,M,5/2/1909,General Region,Industry Category,Management,45-54,50K-75K,Mastercard
7109,9d9ce8e3bf,9/12/2020,M,6/23/1930,General Region,Industry Category,Other,25-34,150K+,JCB 16 digit
7110,0c75471609,8/1/2019,F,5/2/1998,General Region,Industry Category,Management,45-54,150K+,American Express
7111,e190216825,5/4/2021,F,7/14/1954,General Region,Industry Category,Other,45-54,75K-100K,JCB 16 digit
7112,376a7d6606,7/1/2021,F,12/30/2021,General Region,Industry Category,Other,65+,150K+,American Express
7113,20a8fb6082,9/16/2021,M,8/13/1931,General Region,Industry Category,Technology,35-44,75K-100K,VISA 16 digit
7114,7001093885,1/23/2021,F,7/22/1975,General Region,Industry Category,Engineering,25-34,50K-75K,JCB 16 digit
7115,2d18fca551,6/18/2022,F,4/12/2003,General Region,Industry Category,Other,25-34,150K+,VISA 19 digit
7116,a5929380cc,1/4/2022,F,9/14/2017,General Region,Industry Category,Other,55-64,<30K,JCB 15 digit
7117,a1a7b83c18,2/11/2021,F,7/28/2010,General Region,Industry Category,Other,65+,150K+,VISA 16 digit
7118,8b03d10167,9/15/2019,F,5/8/1968,General Region,Industry Category,Healthcare & Counseling,45-54,150K+,JCB 15 digit
7119,a94d995cae,10/28/2021,F,9/3/1913,General Region,Industry Category,Other,25-34,150K+,JCB 16 digit
7120,613b368ef3,6/7/2020,F,3/17/2009,General Region,Industry Category,Management,55-64,150K+,American Express
7121,22ae85fe6d,10/3/2019,F,11/22/2007,General Region,Industry Category,Other,35-44,150K+,JCB 16 digit
7122,bf1ec83743,4/4/2022,F,10/2/1999,General Region,Industry Category,Other,45-54,150K+,JCB 16 digit
7123,8e92daf210,11/10/2019,M,4/4/1959,General Region,Industry Category,Engineering,25-34,30K-50K,JCB 16 digit
7124,bf0b79f5ec,6/23/2020,F,8/5/2004,General Region,Industry Category,Management,55-64,30K-50K,JCB 15 digit
7125,e28bfa91c1,12/14/2019,F,12/20/1920,General Region,Industry Category,Other,45-54,150K+,Discover
7126,a455afffb1,7/21/2021,F,5/15/1958,General Region,Industry Category,Management,35-44,150K+,JCB 16 digit
7127,7e4563320e,11/16/2020,M,5/9/2017,General Region,Industry Category,Other,25-34,50K-75K,VISA 13 digit
7128,86af21748b,4/25/2020,F,7/23/1965,General Region,Industry Category,Other,55-64,150K+,Mastercard
7129,0dad0f9294,12/1/2019,F,11/22/1955,General Region,Industry Category,Other,55-64,150K+,VISA 16 digit
7130,e6d493862c,11/29/2021,M,5/9/1995,General Region,Industry Category,Other,25-34,100K-150K,JCB 15 digit
7131,3ab910e1d2,4/28/2021,F,9/7/1928,General Region,Industry Category,Management,35-44,100K-150K,Diners Club / Carte Blanche
7132,8a879db50e,7/9/2019,M,1/3/1965,General Region,Industry Category,Management,35-44,100K-150K,American Express
7133,54a06b775c,12/27/2021,F,10/16/1994,General Region,Industry Category,Management,25-34,75K-100K,Discover
7134,774338367,11/5/2019,F,2/2/2016,General Region,Industry Category,Other,18-24,150K+,American Express
7135,aab19e4e80,1/10/2022,M,8/22/1924,General Region,Industry Category,Other,45-54,100K-150K,JCB 16 digit
7136,05b6e576ac,8/16/2019,M,5/5/1965,General Region,Industry Category,Other,45-54,150K+,JCB 15 digit
7137,bb9d299449,9/9/2020,F,12/15/1967,General Region,Industry Category,Other,25-34,100K-150K,Discover
7138,cd1df0885a,12/22/2021,F,1/14/1924,General Region,Industry Category,Management,35-44,50K-75K,Mastercard
7139,d7197a65ca,4/17/2021,F,8/13/1943,General Region,Industry Category,Other,25-34,100K-150K,VISA 16 digit
7140,c999345250,11/5/2019,M,3/10/2019,General Region,Industry Category,Engineering,55-64,150K+,VISA 13 digit
7141,0ae18fe66f,9/5/2020,M,9/12/1944,General Region,Industry Category,Management,25-34,100K-150K,VISA 16 digit
7142,a25c4511fc,9/25/2020,F,5/23/2007,General Region,Industry Category,Management,35-44,150K+,VISA 13 digit
7143,f62ddb471e,9/23/2021,M,5/31/1974,General Region,Industry Category,Other,35-44,100K-150K,JCB 16 digit
7144,3359aebdf2,12/17/2021,M,12/24/1956,General Region,Industry Category,Other,35-44,150K+,VISA 16 digit
7145,088b86ec20,11/8/2020,F,4/22/1970,General Region,Industry Category,Engineering,55-64,150K+,VISA 16 digit
7146,088399dc98,8/15/2021,M,7/20/1981,General Region,Industry Category,Management,35-44,150K+,Maestro
7147,9061c615f6,10/2/2019,M,8/1/1943,General Region,Industry Category,Other,55-64,30K-50K,American Express
7148,5056d30cab,12/19/2020,M,6/16/1925,General Region,Industry Category,Other,25-34,150K+,VISA 13 digit
7149,fa6c436b38,6/5/2021,M,5/5/1996,General Region,Industry Category,Other,55-64,50K-75K,JCB 16 digit
7150,798eb2562a,3/29/2020,M,5/3/1926,General Region,Industry Category,Other,25-34,50K-75K,VISA 19 digit
7151,917ed9a1df,10/8/2021,M,6/18/1930,General Region,Industry Category,Other,45-54,150K+,American Express
7152,61730cfe48,8/9/2019,F,6/17/1973,General Region,Industry Category,Other,35-44,150K+,VISA 13 digit
7153,2e1d252978,2/13/2021,F,2/19/1940,General Region,Industry Category,Management,45-54,75K-100K,JCB 15 digit
7154,e1e3369252,11/17/2019,F,9/22/1986,General Region,Industry Category,Other,45-54,100K-150K,JCB 16 digit
7155,e4dbf4b38c,11/15/2020,M,3/28/1954,General Region,Industry Category,Engineering,45-54,100K-150K,American Express
7156,072125a38d,2/17/2021,M,10/23/1912,General Region,Industry Category,Other,35-44,75K-100K,VISA 16 digit
7157,e9850e8e7c,3/27/2021,F,11/17/1957,General Region,Industry Category,Other,45-54,75K-100K,VISA 16 digit
7158,c158e0bd31,9/25/2021,F,10/20/1992,General Region,Industry Category,Other,25-34,<30K,Mastercard
7159,a1538ac26a,11/11/2020,M,2/5/1916,General Region,Industry Category,Other,55-64,30K-50K,JCB 16 digit
7160,cb29232aa8,11/27/2019,F,7/19/1993,General Region,Industry Category,Other,45-54,100K-150K,VISA 16 digit
7161,eebf7f3108,3/19/2020,M,4/23/2022,General Region,Industry Category,Other,45-54,100K-150K,American Express
7162,1dd7aeff23,12/10/2020,F,2/22/2011,General Region,Industry Category,Science & Research,25-34,<30K,VISA 19 digit
7163,7fa8b8f04c,8/4/2021,M,9/10/2011,General Region,Industry Category,Other,18-24,100K-150K,American Express
7164,f094c66edc,7/20/2019,M,9/18/1958,General Region,Industry Category,Other,45-54,100K-150K,JCB 15 digit
7165,0635444f44,2/3/2020,M,6/30/1966,General Region,Industry Category,Engineering,45-54,100K-150K,Diners Club / Carte Blanche
7166,bbd3fb995c,8/24/2021,F,8/22/1977,General Region,Industry Category,Other,18-24,50K-75K,Maestro
7167,9116b3a523,7/9/2021,M,8/6/1954,General Region,Industry Category,Other,18-24,150K+,JCB 16 digit
7168,c096cec99a,8/20/2021,F,3/2/1926,General Region,Industry Category,Healthcare & Counseling,35-44,150K+,JCB 16 digit
7169,2563e9602a,1/20/2021,F,4/3/2020,General Region,Industry Category,Other,18-24,150K+,VISA 16 digit
7170,bd1491eabf,1/26/2021,F,1/12/1978,General Region,Industry Category,Science & Research,35-44,150K+,Discover
7171,1526ff8b06,9/14/2021,F,8/1/1927,General Region,Industry Category,Other,25-34,150K+,VISA 13 digit
7172,c2221d0df5,10/19/2020,M,8/26/2020,General Region,Industry Category,Other,18-24,100K-150K,VISA 16 digit
7173,9b3182a119,2/26/2021,F,6/29/1911,General Region,Industry Category,Management,25-34,100K-150K,JCB 16 digit
7174,6e2b9e678b,1/15/2020,F,2/16/1919,General Region,Industry Category,Science & Research,35-44,100K-150K,JCB 15 digit
7175,6344f3d95e,9/7/2019,F,9/24/1989,General Region,Industry Category,Other,35-44,150K+,JCB 16 digit
7176,c28ee1ab3c,12/28/2020,M,10/19/1911,General Region,Industry Category,Other,35-44,150K+,Maestro
7177,c176d23fa5,1/8/2020,M,6/1/1971,General Region,Industry Category,Other,55-64,75K-100K,Discover
7178,23ebdeb616,8/24/2021,M,11/10/2020,General Region,Industry Category,Engineering,25-34,50K-75K,JCB 15 digit
7179,11c93dddb1,1/13/2020,F,5/7/1977,General Region,Industry Category,Other,55-64,30K-50K,JCB 16 digit
7180,a21905576c,12/3/2019,M,5/2/1981,General Region,Industry Category,Other,25-34,150K+,JCB 16 digit
7181,2cc585a148,10/16/2019,F,5/20/1920,General Region,Industry Category,Other,55-64,100K-150K,VISA 13 digit
7182,01d49dbd65,9/2/2019,F,5/6/2000,General Region,Industry Category,Other,55-64,100K-150K,Mastercard
7183,d093026947,1/19/2021,F,9/19/1981,General Region,Industry Category,Engineering,55-64,100K-150K,JCB 16 digit
7184,2ee78f1ed4,2/9/2021,F,11/29/1919,General Region,Industry Category,Other,55-64,100K-150K,Maestro
7185,f325ba3dbe,6/22/2019,F,8/14/1980,General Region,Industry Category,Other,35-44,150K+,Maestro
7186,93dda0384a,2/6/2020,F,3/28/1955,General Region,Industry Category,Management,25-34,150K+,VISA 19 digit
7187,61d63473d9,9/28/2020,M,6/23/2000,General Region,Industry Category,Other,55-64,30K-50K,Diners Club / Carte Blanche
7188,73045c783d,8/31/2019,M,8/8/1948,General Region,Industry Category,Other,25-34,150K+,Mastercard
7189,2a768f9143,4/17/2021,M,12/7/1915,General Region,Industry Category,Management,45-54,100K-150K,VISA 16 digit
7190,8b604c4eac,3/11/2021,M,10/17/1914,General Region,Industry Category,Other,25-34,150K+,Mastercard
7191,6aaaf84099,11/27/2021,F,2/3/2012,General Region,Industry Category,Management,25-34,30K-50K,Discover
7192,8e212567b6,6/5/2021,M,1/13/1938,General Region,Industry Category,Other,45-54,150K+,JCB 16 digit
7193,a409cfbcac,6/27/2019,F,4/10/1982,General Region,Industry Category,Other,45-54,150K+,Mastercard
7194,d3e3d8d7b5,11/9/2019,M,6/22/1992,General Region,Industry Category,Engineering,55-64,150K+,Discover
7195,f51713cdd4,3/1/2022,M,5/31/1976,General Region,Industry Category,Other,25-34,100K-150K,JCB 15 digit
7196,3b569deb82,6/13/2022,M,9/10/1920,General Region,Industry Category,Other,18-24,30K-50K,VISA 13 digit
7197,d82b385031,7/18/2021,M,5/3/1951,General Region,Industry Category,Other,55-64,<30K,Diners Club / Carte Blanche
7198,5f39347a18,3/25/2022,F,4/14/2000,General Region,Industry Category,Other,18-24,150K+,JCB 15 digit
7199,004fe358d1,2/6/2022,M,4/6/1922,General Region,Industry Category,Technology,35-44,150K+,JCB 16 digit
7200,22f3751927,8/2/2019,F,11/17/1907,General Region,Industry Category,Engineering,55-64,75K-100K,JCB 16 digit
7201,a96b38d76e,6/24/2021,F,7/1/1916,General Region,Industry Category,Management,55-64,50K-75K,Mastercard
7202,8639ffe6a8,9/21/2020,F,2/27/1940,General Region,Industry Category,Technology,45-54,100K-150K,VISA 16 digit
7203,4719ee81de,12/18/2020,M,11/20/2018,General Region,Industry Category,Management,35-44,50K-75K,VISA 16 digit
7204,46404cad86,4/16/2021,M,6/3/1939,General Region,Industry Category,Management,45-54,150K+,JCB 16 digit
7205,b477cf7768,8/26/2019,M,1/24/1923,General Region,Industry Category,Management,25-34,150K+,Discover
7206,d98a72bf6d,8/28/2020,F,11/17/1983,General Region,Industry Category,Other,25-34,100K-150K,JCB 15 digit
7207,64a8d8bd4b,6/21/2020,M,6/2/1924,General Region,Industry Category,Management,55-64,50K-75K,JCB 15 digit
7208,5e5199560f,5/25/2020,M,11/28/1923,General Region,Industry Category,Other,35-44,150K+,VISA 16 digit
7209,e79d2ae907,10/17/2021,M,11/7/1970,General Region,Industry Category,Other,35-44,30K-50K,Diners Club / Carte Blanche
7210,dcc43f8cd9,4/21/2020,F,3/19/2007,General Region,Industry Category,Engineering,65+,100K-150K,VISA 16 digit
7211,fd86625354,12/17/2020,M,1/26/1974,General Region,Industry Category,Other,55-64,150K+,VISA 13 digit
7212,14f5eeadb4,12/22/2020,F,4/18/1979,General Region,Industry Category,Management,45-54,100K-150K,Diners Club / Carte Blanche
7213,a3fde482d7,10/6/2020,F,12/31/1949,General Region,Industry Category,Other,55-64,150K+,Diners Club / Carte Blanche
7214,5c92d35236,8/22/2021,M,12/17/2019,General Region,Industry Category,Other,25-34,150K+,JCB 16 digit
7215,c44796cc9b,10/28/2021,M,4/8/1982,General Region,Industry Category,Management,65+,50K-75K,JCB 16 digit
7216,f18fe0912b,10/27/2020,M,1/26/1974,General Region,Industry Category,Science & Research,55-64,150K+,Mastercard
7217,de5717a578,3/5/2021,F,10/25/1941,General Region,Industry Category,Other,45-54,100K-150K,VISA 13 digit
7218,d4a2150516,6/23/2021,M,12/31/1925,General Region,Industry Category,Technology,55-64,150K+,Maestro
7219,88f5698e00,9/1/2020,F,8/22/1928,General Region,Industry Category,Other,18-24,100K-150K,VISA 19 digit
7220,8456a33ab8,10/22/2019,F,8/22/2020,General Region,Industry Category,Other,25-34,150K+,Mastercard
7221,94009bdce6,12/6/2019,M,5/18/1974,General Region,Industry Category,Management,55-64,75K-100K,Discover
7222,a95fb4b35b,5/7/2020,M,8/12/2021,General Region,Industry Category,Other,55-64,50K-75K,Discover
7223,77ebed3596,1/27/2022,F,3/25/2014,General Region,Industry Category,Other,45-54,150K+,VISA 19 digit
7224,fc5c1588a4,6/1/2022,F,1/16/1907,General Region,Industry Category,Management,35-44,150K+,Discover
7225,50e919cd8a,2/12/2021,M,12/13/1954,General Region,Industry Category,Other,55-64,150K+,VISA 13 digit
7226,4b8fc2e74f,12/29/2021,F,3/27/1973,General Region,Industry Category,Other,35-44,50K-75K,JCB 15 digit
7227,417a4ab9bb,11/25/2019,F,12/27/1998,General Region,Industry Category,Other,35-44,150K+,VISA 16 digit
7228,bccd1a299c,6/28/2021,M,7/17/2018,General Region,Industry Category,Other,18-24,100K-150K,Discover
7229,712ba50101,7/10/2021,F,8/20/2006,General Region,Industry Category,Other,45-54,30K-50K,American Express
7230,378957fb5b,2/24/2020,F,5/2/1990,General Region,Industry Category,Other,55-64,150K+,JCB 15 digit
7231,8ec3d8a90a,6/14/2020,F,1/18/1918,General Region,Industry Category,Other,25-34,150K+,JCB 16 digit
7232,3e1fbed55f,4/20/2022,F,4/17/1928,General Region,Industry Category,Other,55-64,50K-75K,JCB 15 digit
7233,b54242a7af,10/11/2020,M,3/15/2005,General Region,Industry Category,Other,55-64,150K+,JCB 16 digit
7234,6f6ca946e4,5/2/2022,M,4/13/1959,General Region,Industry Category,Other,35-44,<30K,JCB 16 digit
7235,87e4e02ecb,8/22/2021,M,4/11/1973,General Region,Industry Category,Technology,55-64,150K+,Mastercard
7236,d8929bae5d,8/2/2019,F,9/22/1951,General Region,Industry Category,Other,55-64,100K-150K,American Express
7237,e61041e5cb,9/28/2021,M,1/24/2003,General Region,Industry Category,Management,18-24,<30K,American Express
7238,9e0d7be6c5,4/27/2022,F,10/4/1931,General Region,Industry Category,Other,25-34,100K-150K,JCB 15 digit
7239,45ab11a05a,6/9/2020,F,2/23/1946,General Region,Industry Category,Other,25-34,150K+,JCB 16 digit
7240,96675eadd6,3/24/2021,F,11/21/1926,General Region,Industry Category,Other,55-64,75K-100K,VISA 13 digit
7241,6f1e30534a,8/1/2020,M,10/8/1968,General Region,Industry Category,Science & Research,35-44,<30K,VISA 16 digit
7242,bf6e8d1fd2,8/11/2021,M,12/25/1934,General Region,Industry Category,Other,25-34,50K-75K,American Express
7243,11bdcae8d1,10/4/2019,M,7/19/1986,General Region,Industry Category,Other,18-24,150K+,VISA 16 digit
7244,c29eb1c26b,9/29/2019,F,6/24/1926,General Region,Industry Category,Other,45-54,100K-150K,VISA 13 digit
7245,5a193b092f,3/21/2021,F,4/16/1931,General Region,Industry Category,Other,45-54,150K+,JCB 16 digit
7246,92510d9610,6/27/2021,M,1/21/1941,General Region,Industry Category,Other,25-34,150K+,VISA 16 digit
7247,f7d8cb42ed,6/17/2022,F,3/25/1977,General Region,Industry Category,Management,35-44,75K-100K,Discover
7248,336ff788ed,9/15/2019,M,5/15/2005,General Region,Industry Category,Other,55-64,150K+,VISA 16 digit
7249,9381850722,11/28/2019,M,2/7/1983,General Region,Industry Category,Other,45-54,150K+,Maestro
7250,285642403b,5/12/2020,F,11/14/1910,General Region,Industry Category,Management,45-54,150K+,VISA 16 digit
7251,847fdf4d06,3/18/2020,F,8/13/1990,General Region,Industry Category,Other,25-34,150K+,Diners Club / Carte Blanche
7252,f4fe2d1fa6,7/29/2019,F,12/21/1959,General Region,Industry Category,Engineering,55-64,30K-50K,JCB 16 digit
7253,e594f46af7,7/9/2021,M,4/23/1933,General Region,Industry Category,Management,25-34,100K-150K,JCB 16 digit
7254,ab40cfe835,4/29/2020,F,5/1/1912,General Region,Industry Category,Other,45-54,150K+,Discover
7255,385ba393c0,9/23/2019,M,12/26/2003,General Region,Industry Category,Other,25-34,75K-100K,American Express
7256,ca5e04f217,5/21/2020,F,6/8/1974,General Region,Industry Category,Other,55-64,100K-150K,Diners Club / Carte Blanche
7257,db46fef26f,11/23/2021,F,8/12/1973,General Region,Industry Category,Management,45-54,100K-150K,Diners Club / Carte Blanche
7258,f4d2d4d290,7/9/2020,M,7/19/1970,General Region,Industry Category,Other,55-64,30K-50K,American Express
7259,e3a5d31ae3,2/18/2020,F,10/29/1972,General Region,Industry Category,Other,45-54,100K-150K,JCB 16 digit
7260,0bbb5d2677,7/17/2020,M,5/3/1914,General Region,Industry Category,Other,55-64,30K-50K,Mastercard
7261,462b703d96,4/27/2022,F,2/11/1944,General Region,Industry Category,Other,25-34,75K-100K,VISA 13 digit
7262,563e638577,5/3/2022,M,1/17/1968,General Region,Industry Category,Other,25-34,150K+,Diners Club / Carte Blanche
7263,b4fc76d129,10/27/2019,M,4/20/1938,General Region,Industry Category,Other,35-44,30K-50K,Diners Club / Carte Blanche
7264,8ce224f519,7/1/2021,M,9/14/1960,General Region,Industry Category,Other,45-54,150K+,VISA 16 digit
7265,873405ce13,12/8/2021,M,3/2/1932,General Region,Industry Category,Management,25-34,75K-100K,Diners Club / Carte Blanche
7266,d4b749d350,4/27/2022,F,2/15/1984,General Region,Industry Category,Engineering,55-64,100K-150K,JCB 16 digit
7267,013009d81c,11/24/2020,F,11/15/1923,General Region,Industry Category,Science & Research,18-24,150K+,American Express
7268,22a543df90,11/9/2019,M,10/2/1955,General Region,Industry Category,Other,18-24,150K+,VISA 16 digit
7269,8e210e25c7,7/14/2020,M,10/13/2007,General Region,Industry Category,Engineering,45-54,150K+,Diners Club / Carte Blanche
7270,0e190e7b9e,3/8/2020,F,1/18/1979,General Region,Industry Category,Management,25-34,50K-75K,VISA 13 digit
7271,00bb228bfc,7/12/2020,F,7/3/1948,General Region,Industry Category,Other,35-44,150K+,VISA 19 digit
7272,5216edbc82,6/2/2020,F,1/8/1909,General Region,Industry Category,Other,18-24,150K+,American Express
7273,6f6b19a939,4/26/2020,M,7/29/1997,General Region,Industry Category,Other,65+,100K-150K,VISA 13 digit
7274,695a3b6874,11/17/2020,M,10/14/1938,General Region,Industry Category,Other,18-24,150K+,JCB 16 digit
7275,c0ded3e3a9,3/10/2021,F,4/12/1911,General Region,Industry Category,Other,55-64,150K+,Diners Club / Carte Blanche
7276,8fa2069683,6/3/2022,F,5/23/1981,General Region,Industry Category,Management,55-64,50K-75K,JCB 16 digit
7277,a0d17e32cc,8/5/2021,F,9/23/2000,General Region,Industry Category,Other,45-54,<30K,JCB 16 digit
7278,05ac562010,10/30/2019,M,3/2/1928,General Region,Industry Category,Engineering,35-44,75K-100K,VISA 16 digit
7279,9e5ef3b39d,4/19/2022,M,10/20/1986,General Region,Industry Category,Management,45-54,150K+,JCB 16 digit
7280,e21299dda9,5/15/2021,F,11/14/1922,General Region,Industry Category,Other,35-44,100K-150K,American Express
7281,914e192bbe,1/15/2021,M,5/31/2010,General Region,Industry Category,Other,45-54,50K-75K,American Express
7282,45620ce06b,10/12/2021,M,8/27/1921,General Region,Industry Category,Other,25-34,75K-100K,JCB 16 digit
7283,c1052c77a6,7/22/2020,F,5/31/2011,General Region,Industry Category,Other,35-44,50K-75K,VISA 16 digit
7284,460ff31d91,4/17/2022,M,5/7/1969,General Region,Industry Category,Other,18-24,150K+,JCB 16 digit
7285,2b64dc3666,2/17/2022,M,4/26/1982,General Region,Industry Category,Management,25-34,75K-100K,Maestro
7286,54437aedc8,6/4/2022,M,6/2/1937,General Region,Industry Category,Other,55-64,100K-150K,VISA 16 digit
7287,3c44942d2f,11/12/2020,F,4/18/2017,General Region,Industry Category,Other,45-54,50K-75K,VISA 13 digit
7288,b09e4405ca,10/30/2021,F,6/29/1949,General Region,Industry Category,Other,25-34,<30K,VISA 16 digit
7289,88ea11e04c,9/1/2021,M,10/15/2010,General Region,Industry Category,Other,18-24,50K-75K,JCB 15 digit
7290,f72f5c73e0,8/11/2020,F,1/30/1959,General Region,Industry Category,Other,25-34,<30K,VISA 16 digit
7291,9403a8cd03,1/17/2022,M,1/10/2022,General Region,Industry Category,Other,18-24,50K-75K,Discover
7292,bb09eb0079,2/20/2020,F,6/14/1991,General Region,Industry Category,Other,35-44,30K-50K,Diners Club / Carte Blanche
7293,55ac4daf2d,12/2/2019,F,8/23/1952,General Region,Industry Category,Management,45-54,100K-150K,VISA 16 digit
7294,f5feafabbf,5/9/2021,M,6/11/1982,General Region,Industry Category,Engineering,25-34,100K-150K,JCB 16 digit
7295,06c096b456,7/19/2021,M,4/18/1961,General Region,Industry Category,Other,25-34,100K-150K,JCB 16 digit
7296,321420ebba,4/10/2020,M,12/23/1925,General Region,Industry Category,Other,35-44,150K+,American Express
7297,0f03b3bc02,1/29/2020,M,6/2/1921,General Region,Industry Category,Other,35-44,50K-75K,VISA 16 digit
7298,5011cea8c6,6/5/2022,M,8/11/1910,General Region,Industry Category,Other,45-54,150K+,JCB 16 digit
7299,0a68b786c1,2/10/2020,M,5/1/1928,General Region,Industry Category,Engineering,55-64,30K-50K,JCB 16 digit
7300,4e5629d2ef,10/29/2021,M,11/30/2017,General Region,Industry Category,Other,25-34,75K-100K,VISA 16 digit
7301,be772dfee1,1/6/2022,F,12/22/1927,General Region,Industry Category,Engineering,65+,75K-100K,Mastercard
7302,c188cf741b,5/24/2022,M,4/21/1998,General Region,Industry Category,Other,55-64,75K-100K,JCB 16 digit
7303,42e09dedc6,10/26/2020,M,3/14/1944,General Region,Industry Category,Other,18-24,75K-100K,Maestro
7304,18b4866f2f,2/17/2021,F,1/21/2003,General Region,Industry Category,Engineering,25-34,150K+,VISA 13 digit
7305,6588eb7990,7/4/2021,F,12/7/1961,General Region,Industry Category,Other,25-34,150K+,Discover
7306,37099bf7f7,5/6/2021,F,5/20/1999,General Region,Industry Category,Other,25-34,100K-150K,JCB 16 digit
7307,ec0ee02cff,6/3/2022,F,8/10/1980,General Region,Industry Category,Other,55-64,75K-100K,Mastercard
7308,fd92ec8722,8/6/2019,M,6/10/1966,General Region,Industry Category,Management,25-34,100K-150K,American Express
7309,1f024fd017,7/21/2021,M,6/1/2020,General Region,Industry Category,Technology,35-44,150K+,JCB 16 digit
7310,8aa3ffacf7,5/13/2020,F,3/20/1936,General Region,Industry Category,Other,55-64,100K-150K,JCB 16 digit
7311,ea55cc9fe9,9/6/2021,M,11/3/1976,General Region,Industry Category,Other,18-24,150K+,VISA 16 digit
7312,e2c9721af1,3/6/2020,M,1/4/1913,General Region,Industry Category,Management,55-64,150K+,VISA 13 digit
7313,3b037bd55d,12/21/2019,F,5/30/1974,General Region,Industry Category,Other,35-44,<30K,VISA 13 digit
7314,d50b9b2221,8/8/2020,M,8/11/1966,General Region,Industry Category,Other,18-24,75K-100K,Discover
7315,8624539369,2/23/2020,F,9/8/1958,General Region,Industry Category,Other,45-54,100K-150K,VISA 19 digit
7316,16401d3a69,3/6/2022,F,3/18/1982,General Region,Industry Category,Other,18-24,150K+,JCB 15 digit
7317,05a84a715e,12/27/2019,M,12/14/1907,General Region,Industry Category,Other,25-34,150K+,VISA 16 digit
7318,5ac85cf196,11/12/2020,F,3/3/2006,General Region,Industry Category,Management,25-34,100K-150K,VISA 16 digit
7319,9680ed739e,10/30/2020,F,11/5/1945,General Region,Industry Category,Engineering,25-34,150K+,JCB 15 digit
7320,5584029f39,9/20/2019,F,2/21/1990,General Region,Industry Category,Other,45-54,100K-150K,JCB 15 digit
7321,df18fba89c,6/23/2020,M,10/6/1930,General Region,Industry Category,Other,25-34,150K+,American Express
7322,81af529a42,7/19/2019,M,12/16/2009,General Region,Industry Category,Other,35-44,150K+,Maestro
7323,c7f67b8134,9/21/2021,F,3/14/1939,General Region,Industry Category,Other,18-24,75K-100K,JCB 16 digit
